# Logfile created on 2025-09-09 15:29:36 +0200 by logger.rb/v1.5.3
2025-09-09 15:29:36 +0200: Memory Usage (420556K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/top_filled.gds
2025-09-09 15:29:36 +0200: Memory Usage (420556K) : Ruby Version for klayout: 3.2.3
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : Loading database to memory is complete.
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : IHP-SG13G2 Klayout DRC runset output at: /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/drc_run_top/top_filled_top_topmetal2filler.lyrdb
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : Evaluate switches.
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : table_name selected  topmetal2filler
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : Klayout will use 1 thread(s)
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : deep mode is enabled for topmetal2filler table.
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : FEOL enabled: true
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : BEOL enabled: true
2025-09-09 15:29:36 +0200: Memory Usage (448264K) : OffGrid enabled: true
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : via2_drw has 177369 polygons
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : metal3_drw has 1556 polygons
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : metal3_pin has 304 polygons
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : metal3_mask has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : metal3_filler has 24190 polygons
2025-09-09 15:29:37 +0200: Memory Usage (462600K) : metal3_nofill has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_slit has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_text has 308 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_opc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_noqrc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_res has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_iprobe has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : metal3_diffprb has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : nwell_drw has 18838 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : nwell_pin has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : nbulay_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : nbulay_pin has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : nbulay_block has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : emwind_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : emwind_opc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : deepco_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : deepco_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : mim_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : edgeseal_drw has 24 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : edgeseal_bound has 1 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : substrate_drw has 502 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : substrate_text has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : dfpad_drw has 28 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : dfpad_pillar has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (462600K) : dfpad_sbump has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : thickgateox_drw has 66 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pldb_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pwell_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pwell_pin has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pwell_block has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : ic_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : via3_drw has 163762 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_drw has 1201 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_pin has 280 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_mask has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_filler has 23729 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_nofill has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_slit has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_text has 280 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_opc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_noqrc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_res has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_iprobe has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : metal4_diffprb has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : heattrans_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : heatres_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pempoly_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : fbe_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : empoly_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : ldmos_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : pbiwind_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : digisub_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : nodrc_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463112K) : text_drw has 428 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463368K) : via4_drw has 168380 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463368K) : metal5_drw has 1200 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463368K) : metal5_pin has 280 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463368K) : metal5_mask has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_filler has 23640 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_nofill has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_slit has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_text has 280 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_opc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_noqrc has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_res has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_iprobe has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : metal5_diffprb has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : radhard_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : memcap_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : varicap_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : flash_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463624K) : intbondvia_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : intbondmet_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : devbondvia_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : devbondmet_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : devtrench_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : redist_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : graphbot_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : graphtop_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : antvia1_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : antmetal2_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : graphcont_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : siwg_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : siwg_filler has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : siwg_nofill has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : sigrating_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : singrating_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : graphpas_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : emwind3_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : emwihv3_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : redbulay_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : smos_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : graphpad_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : polimide_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : polimide_pin has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : recog_drw has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : recog_pin has 0 polygons
2025-09-09 15:29:38 +0200: Memory Usage (463880K) : recog_esd has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_diode has 166 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_tsv has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_iprobe has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_diffprb has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_pillar has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_sbump has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_otp has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_pdiode has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_mom has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : recog_pcm has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : colopen_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmetal1_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmetal1_filler has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmetal1_nofill has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmetal1_slit has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmetal1_opc has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmet1l_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmet1l_filler has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmet1l_nofill has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmet1l_slit has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (463880K) : graphmet1l_opc has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : extblock_drw has 14 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : nldd_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : pldd_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : next_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : pext_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : nexthv_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : pexthv_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : graphgate_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : sinwg_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : sinwg_filler has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : sinwg_nofill has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464136K) : mempad_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topvia1_drw has 93564 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_drw has 373 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_pin has 298 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_mask has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_filler has 3909 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_nofill has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (464904K) : topmetal1_slit has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal1_text has 298 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal1_noqrc has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal1_res has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal1_iprobe has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal1_diffprb has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : inldpwl_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : polyres_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : polyres_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : vmim_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : nbulaycut_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : antmetal1_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topvia2_drw has 50134 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_drw has 355 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_pin has 313 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_mask has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_filler has 3947 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_nofill has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_slit has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_text has 315 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_noqrc has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_res has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_iprobe has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : topmetal2_diffprb has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : snsring_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : sensor_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : snsarms_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : snscmosvia_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : colwind_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : flm_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : hafniumox_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : memvia_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : thinfilmres_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : rfmem_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2m3 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2m4 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2m5 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2tm1 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2tm2 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m3m4 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m3m5 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m3tm1 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m3tm2 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m4m5 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m4tm1 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m4tm2 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m5tm1 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m5tm2 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_tm1tm2 has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m1sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m2sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m3sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m4sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_m5sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_tm1sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : norcx_tm2sub has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : snsbotvia_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : snstopvia_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : deepvia_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : fgetch_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : ctrgat_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : fgimp_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : emwihv_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : lbe_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (465160K) : alcustop_drw has 0 polygons
