# Logfile created on 2025-09-09 15:29:35 +0200 by logger.rb/v1.5.3
2025-09-09 15:29:35 +0200: Memory Usage (423276K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/top_filled.gds
2025-09-09 15:29:35 +0200: Memory Usage (423276K) : Ruby Version for klayout: 3.2.3
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : Loading database to memory is complete.
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : IHP-SG13G2 Klayout DRC runset output at: /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/drc_run_top/top_filled_top_topmetal2.lyrdb
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : Evaluate switches.
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : table_name selected  topmetal2
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : Klayout will use 1 thread(s)
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : deep mode is enabled for topmetal2 table.
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : FEOL enabled: true
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : BEOL enabled: true
2025-09-09 15:29:35 +0200: Memory Usage (451168K) : OffGrid enabled: true
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : metal2_res has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : metal2_iprobe has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : metal2_diffprb has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : baspoly_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : baspoly_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : psd_drw has 37228 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : nldb_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : digibnd_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : via1_drw has 66018 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_mask has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_filler has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_nofill has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_slit has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_text has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_opc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_noqrc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_res has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_iprobe has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backmetal1_diffprb has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : backpassiv_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : res_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : sram_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : trans_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : ind_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : ind_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : ind_text has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (465504K) : salblock_drw has 14 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : via2_drw has 177369 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_drw has 1556 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_pin has 304 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_mask has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_filler has 24190 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_nofill has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466528K) : metal3_slit has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_text has 308 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_opc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_noqrc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_res has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_iprobe has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (466784K) : metal3_diffprb has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : nwell_drw has 18838 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : nwell_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : nbulay_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : nbulay_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : nbulay_block has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : emwind_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : emwind_opc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : deepco_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : deepco_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : mim_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : edgeseal_drw has 24 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : edgeseal_bound has 1 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : substrate_drw has 502 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : substrate_text has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : dfpad_drw has 28 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : dfpad_pillar has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : dfpad_sbump has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : thickgateox_drw has 66 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : pldb_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : pwell_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : pwell_pin has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : pwell_block has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : ic_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : via3_drw has 163762 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_drw has 1201 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_pin has 280 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_mask has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_filler has 23729 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_nofill has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_slit has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_text has 280 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_opc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_noqrc has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_res has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_iprobe has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : metal4_diffprb has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : heattrans_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : heatres_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : pempoly_drw has 0 polygons
2025-09-09 15:29:36 +0200: Memory Usage (467040K) : fbe_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : empoly_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : ldmos_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : pbiwind_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : digisub_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : nodrc_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467040K) : text_drw has 428 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : via4_drw has 168380 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_drw has 1200 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_pin has 280 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_mask has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_filler has 23640 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_slit has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_text has 280 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_opc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_noqrc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_res has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_iprobe has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : metal5_diffprb has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : radhard_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : memcap_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : varicap_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : flash_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : intbondvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : intbondmet_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : devbondvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467296K) : devbondmet_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : devtrench_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : redist_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : graphbot_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : graphtop_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : antvia1_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467552K) : antmetal2_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : graphcont_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : siwg_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : siwg_filler has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : siwg_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : sigrating_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (467808K) : singrating_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : graphpas_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : emwind3_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : emwihv3_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : redbulay_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : smos_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468064K) : graphpad_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468320K) : polimide_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468320K) : polimide_pin has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468320K) : recog_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468320K) : recog_pin has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468320K) : recog_esd has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_diode has 166 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_tsv has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_iprobe has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_diffprb has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_pillar has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_sbump has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_otp has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_pdiode has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_mom has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : recog_pcm has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : colopen_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmetal1_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmetal1_filler has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmetal1_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmetal1_slit has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmetal1_opc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmet1l_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmet1l_filler has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmet1l_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmet1l_slit has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphmet1l_opc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : extblock_drw has 14 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : nldd_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : pldd_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : next_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : pext_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : nexthv_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : pexthv_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : graphgate_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : sinwg_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : sinwg_filler has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : sinwg_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : mempad_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topvia1_drw has 93564 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_drw has 373 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_pin has 298 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_mask has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_filler has 3909 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_slit has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_text has 298 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_noqrc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_res has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_iprobe has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal1_diffprb has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : inldpwl_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : polyres_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : polyres_pin has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : vmim_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : nbulaycut_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : antmetal1_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topvia2_drw has 50134 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_drw has 355 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_pin has 313 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_mask has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_filler has 3947 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_nofill has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_slit has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_text has 315 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_noqrc has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_res has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_iprobe has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : topmetal2_diffprb has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : snsring_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : sensor_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : snsarms_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : snscmosvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : colwind_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : flm_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : hafniumox_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : memvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : thinfilmres_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : rfmem_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2m3 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2m4 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2m5 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2tm1 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2tm2 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m3m4 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m3m5 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m3tm1 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m3tm2 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m4m5 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m4tm1 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m4tm2 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m5tm1 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m5tm2 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_tm1tm2 has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m1sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (468832K) : norcx_m2sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : norcx_m3sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : norcx_m4sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : norcx_m5sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : norcx_tm1sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : norcx_tm2sub has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469088K) : snsbotvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : snstopvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : deepvia_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : fgetch_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : ctrgat_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : fgimp_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : emwihv_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469344K) : lbe_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469600K) : alcustop_drw has 0 polygons
2025-09-09 15:29:37 +0200: Memory Usage (469600K) : nometfiller_drw has 0 polygons
