# Logfile created on 2025-09-09 17:34:39 +0200 by logger.rb/v1.6.0
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_text has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_opc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_noqrc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_res has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_iprobe has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backmetal1_diffprb has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : backpassiv_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : res_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : sram_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : trans_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : ind_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : ind_pin has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : ind_text has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : salblock_drw has 12 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : via2_drw has 154219 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_drw has 1171 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_pin has 268 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_mask has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_filler has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_nofill has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_slit has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_text has 268 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_opc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_noqrc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_res has 0 polygons
